Country,Year,CAPEX,Exports of goods and services (% of GDP),GDP per capita (current US$),Imports of goods and services (% of GDP),Political Stability and Absence of Violence/Terrorism: Estimate
Cameroon,2023,1,16.6141432,1736.860911,20.60358498,-1.400436401
Canada,2003,51341.2,36.8659852,28301.86459,32.97410942,1.053076744
Canada,2004,27925.2,37.32777131,32145.54126,32.86464868,0.876447499
Canada,2005,44784.9,36.85670732,36383.66001,32.90242569,0.82872504
Canada,2006,14398.6,35.40245922,40504.0371,32.64970526,1.034956574
Canada,2007,13096.8,34.22955516,44660.08389,32.05386458,1.007010698
Canada,2008,46477.2,34.39500555,46710.25269,32.62860281,1.041372657
Canada,2009,31237.2,28.51583432,40874.88319,29.95855751,1.127075911
Canada,2010,19850.4,29.16738193,47560.6666,31.04073957,0.936318219
Canada,2011,26487.4,30.67839192,52223.85884,31.82034685,1.077175736
Canada,2012,22613.6,30.35302552,52670.34473,32.24252342,1.113016248
Canada,2013,21254.8,30.33193867,52638.11872,31.89913623,1.061421752
Canada,2014,28595.8,31.73657587,50960.84312,32.64208628,1.17550385
Canada,2015,20317,31.84996096,43594.1941,34.3149411,1.26233685
Canada,2016,17444,31.50257241,42314.06158,33.86111211,1.240411639
Canada,2017,13345.7,31.45441015,45129.62812,33.6466507,1.089681149
Canada,2018,21220.9,32.32540373,46539.17616,34.27448212,0.963971078
Canada,2019,23605.8,32.35269582,46352.86934,33.81878946,0.994933546
Canada,2020,18281.4,29.47364723,43537.8393,31.68312373,1.013182282
Canada,2021,22534,31.1750783,52886.66164,31.07175842,0.962336957
Canada,2022,23368.9,33.94319067,56256.80073,33.37443089,0.780681551
Canada,2023,47800.1,33.3498761,54220.3285,33.28245524,0.822420537
Chile,2003,985.4,35.06097453,4773.401775,30.63244506,0.761611938
Chile,2004,445.6,39.68574951,6120.591521,30.20361054,0.691341698
Chile,2005,854.5,40.17557201,7480.32331,31.88696223,0.842383623
Chile,2006,239.8,43.8656742,9318.656553,29.84596084,0.613005877
Chile,2007,1001.5,45.1298519,10346.41382,31.84717282,0.406370878
Chile,2008,550.2,41.16256079,10683.21888,39.51406545,0.431912959
Chile,2009,978.5,37.1156348,10098.80172,29.57039617,0.602584422
Chile,2010,949.5,37.90399432,12632.87047,31.81368582,0.67960453
Chile,2011,1288.8,37.68978027,14487.39278,34.79186253,0.452553362
Chile,2012,505.5,33.8455905,15241.907,34.31055239,0.331102103
Chile,2013,952,32.08746359,15683.54864,33.05582436,0.36374253
Chile,2014,536.2,33.00390297,14529.67672,32.63072516,0.447516918
Chile,2015,1431.3,29.19107949,13433.9203,30.15803099,0.424871743
Chile,2016,719.5,27.92315811,13649.85205,28.13470298,0.402406216
Chile,2017,1015,28.33137683,14879.90862,27.69478213,0.40628159
Chile,2018,2371,28.52904474,15659.48087,29.64800589,0.412769765
Chile,2019,1947.5,27.87466776,14495.71672,29.73708681,-0.016121579
Chile,2020,1022.8,31.33039024,13114.81547,26.85247332,0.044044506
Chile,2021,1032.6,31.99279527,16206.83255,32.88461106,0.161427185
Chile,2022,3416,35.60662827,15405.61658,39.59498947,0.132084325
Chile,2023,5462.1,30.81106207,17067.03648,29.91366161,0.136159942
China,2003,12344.5,26.60237385,1306.972454,24.47510628,-0.565357924
China,2004,6159.5,30.60971625,1530.927262,28.03061779,-0.390680671
China,2005,9699.6,33.36879775,1777.644968,27.99127719,-0.501756608
China,2006,16013.1,35.52684687,2129.25697,28.04273299,-0.540030122
China,2007,19110,34.90669562,2734.727099,26.35976838,-0.500553727
China,2008,43121.5,32.0925136,3523.443021,24.6186194,-0.493088424
China,2009,23019.4,24.33077181,3898.244592,20.08899262,-0.451781332
China,2010,18294.7,26.72274515,4629.245517,23.13132708,-0.657060683
China,2011,34927.8,26.15188289,5703.76028,23.79394433,-0.602054834
China,2012,24501.8,25.07670433,6405.057424,22.40350875,-0.53878206
China,2013,45927.5,24.16334309,7147.035186,21.75269829,-0.543789923
China,2014,77532.1,23.07197669,7781.065975,20.99647979,-0.522584021
China,2015,62737.8,20.93906422,8175.332851,17.75812061,-0.552559674
China,2016,109430.1,19.20365074,8254.868593,16.97351996,-0.502221346
China,2017,53197.5,19.33563017,8979.676527,17.61522245,-0.232558101
China,2018,88146.5,18.7705198,10085.66381,18.12386459,-0.298572481
China,2019,64985.4,18.05570696,10342.90095,17.14371331,-0.259780675
China,2020,49419.4,18.20358217,10627.4638,15.83536862,-0.474127859
China,2021,39897.9,19.52624222,12887.43572,16.99444895,-0.516462862
China,2022,51038.7,20.29773169,12970.60564,17.14298818,-0.45127672
China,2023,164305.9,19.10247172,12951.17824,17.00272065,-0.513097048
Colombia,2003,284.4,16.57529971,2311.942188,19.94088381,-2.376026869
Colombia,2004,97.6,16.77075142,2818.571954,19.09267551,-2.271226406
Colombia,2005,259.20495,16.97104374,3456.066109,20.45165376,-2.057942867
Colombia,2006,58,17.72858775,3789.853612,21.91276821,-1.90479672
Colombia,2007,370.4,16.43314213,4769.926147,20.66575497,-1.806527257
Colombia,2008,362.8,18.10959514,5541.836297,21.05805428,-1.853462338
Colombia,2009,81.1,16.42449569,5250.972924,18.73163282,-1.832345843
Colombia,2010,447.8,16.34084476,6398.295845,17.92375841,-1.537184834
Colombia,2011,709,19.27650507,7400.99407,20.19391848,-1.284655571
Colombia,2012,775.1,18.81120528,8108.598382,20.02394574,-1.401810408
Colombia,2013,868.8,18.08643972,8279.102556,19.90020908,-1.291971803
Colombia,2014,316.1,16.63474911,8187.208249,20.85271653,-1.114594102
Colombia,2015,37.9,15.65021151,6248.514905,22.71055261,-1.072663784
Colombia,2016,109.2,14.71713928,5959.842504,21.48551371,-0.887163997
Colombia,2017,687.3,15.14528975,6479.532313,20.13762519,-0.779457808
Colombia,2018,228.8,15.89971968,6816.968183,20.63503312,-0.806941986
Colombia,2019,1057.4,15.86803865,6472.545449,21.69049533,-0.979486108
Colombia,2020,396.1,13.52227556,5339.687114,20.53329541,-0.70115006
Colombia,2021,746.5,16.19700595,6222.621644,23.86214044,-0.954574347
Colombia,2022,510.3,20.38836799,6680.445069,27.89428712,-0.629958332
Colombia,2023,409,17.83167841,7000.836605,22.55645409,-0.71731323
Costa Rica,2003,,40.67171292,4173.148564,42.65599462,0.59575659
Costa Rica,2004,5.2,42.20765346,4431.011721,43.04882373,0.631576538
Costa Rica,2005,2.4,43.46452236,4703.007218,45.75814153,0.708228171
Costa Rica,2006,12.3,43.31403511,5256.596409,46.5005195,0.736050129
Costa Rica,2007,89.9,40.58213751,6137.711999,45.87445834,0.582772672
Costa Rica,2008,4.8,38.80646065,6937.242616,47.59505206,0.359765232
Costa Rica,2009,45.2,34.63230503,6832.698299,35.1270127,0.587060392
Costa Rica,2010,50.6,32.82941135,8265.788203,34.68267834,0.691537201
Costa Rica,2011,3.2,32.47247088,9276.391075,36.16667563,0.508276045
Costa Rica,2012,2,31.65131734,10126.9991,35.39722196,0.638402462
Costa Rica,2013,68.9,30.59164936,10803.2402,33.47476123,0.677918017
Costa Rica,2014,4.4,31.36291528,10911.49788,33.82832677,0.577418208
Costa Rica,2015,7.3,29.99565786,11714.7106,30.75790407,0.669974029
Costa Rica,2016,19,31.2600963,12091.03016,30.91838188,0.648553014
Costa Rica,2017,8.5,32.76268315,12317.09028,32.3092706,0.597007215
Costa Rica,2018,175,33.73851078,12590.24938,33.20683124,0.453386009
Costa Rica,2019,16,34.32532156,12884.686,31.43520846,0.430319965
Costa Rica,2020,4,31.90649766,12394.0494,28.23338859,0.746818066
Costa Rica,2021,82,36.17635703,12838.11854,34.60528528,0.860422552
Costa Rica,2022,117.5,42.40519611,13625.90085,39.82233642,0.956596434
Costa Rica,2023,12,38.91563204,16942.02681,33.55636705,0.984186828
Cote d Ivoire,2003,,28.74101341,1111.171351,24.51904727,-1.803262711
Cote d Ivoire,2004,11,30.14128887,1199.825245,27.97700744,-2.114921093
Cote d Ivoire,2005,33,31.87898023,1197.74617,30.94195582,-2.259528875
Cote d Ivoire,2006,11,32.84093023,1230.430568,30.84944683,-1.861868382
Cote d Ivoire,2007,,30.49095272,1367.538177,30.93998962,-1.839572787
Cote d Ivoire,2008,11.8,31.01366907,1583.970667,30.92695223,-1.804067373
Cote d Ivoire,2009,22,35.4127413,1540.453936,31.26016244,-1.320862532
Cote d Ivoire,2010,22,33.49957459,1553.54887,33.97336549,-1.583894253
Cote d Ivoire,2011,,35.28137635,1596.628266,29.43452671,-1.405807614
Cote d Ivoire,2012,42.1,34.9824904,1546.946018,35.31859892,-1.263461113
Cote d Ivoire,2013,368.2,29.16040266,1786.15862,29.1922766,-1.048724174
Cote d Ivoire,2014,150,28.15695876,1991.365394,25.5234588,-1.037160635
Cote d Ivoire,2015,9.5,27.35324379,1814.718551,25.35962095,-0.835078061
Cote d Ivoire,2016,38.3,24.94186245,1862.595971,22.62371591,-0.909238815
Cote d Ivoire,2017,118.9,25.4987866,1964.299303,23.16372087,-1.091116309
Cote d Ivoire,2018,28,22.69419992,2130.866194,23.34330879,-0.897999644
Cote d Ivoire,2019,67.2,22.66048877,2141.768362,21.99992182,-1.036496758
Cote d Ivoire,2020,84.8,20.99346848,2179.729348,20.94916333,-1.033219695
Cote d Ivoire,2021,,22.29626784,2455.981276,22.81776494,-0.71501565
Cote d Ivoire,2022,1.9,24.26736033,2333.371283,28.59903072,-0.587266505
Cote d Ivoire,2023,31.7,24.25119063,2554.673049,27.75226424,-0.631788194
Croatia,2003,61.3,35.54630613,8190.111352,45.89694531,0.558495879
Croatia,2004,99.7,36.56168619,9718.973228,45.08272647,0.686754405
Croatia,2005,285.6,36.40265172,10443.52784,45.08968385,0.434474081
Croatia,2006,290.3,37.54036485,11502.75312,45.96551447,0.560829282
Croatia,2007,3239,37.46093208,13757.60565,45.79054464,0.605396986
Croatia,2008,1457.1,35.97187456,15889.43471,46.1001069,0.57365191
Croatia,2009,65,32.09809402,14475.96329,37.5971499,0.61292696
Croatia,2010,794.4,35.49945452,13731.28652,37.13920235,0.608463645
Croatia,2011,61,38.04292162,14694.99932,39.72281707,0.62374711
Croatia,2012,141.5,38.70121802,13508.6837,40.30104894,0.606891453
Croatia,2013,67.5,39.46531634,14136.39677,41.44520103,0.64266789
Croatia,2014,23.5,42.41349291,14187.96945,42.79568404,0.619112372
Croatia,2015,37.3,45.42549119,12285.30326,45.21544991,0.586513638
Croatia,2016,202.2,46.61654836,12821.17381,45.51424072,0.654191136
Croatia,2017,42.2,48.91331053,13902.63105,48.30802087,0.681905687
Croatia,2018,234.9,49.10921063,15460.41833,49.95860734,0.793678284
Croatia,2019,205,50.48923505,15563.81674,50.89277828,0.685510695
Croatia,2020,90.1,41.27703158,14808.46202,48.25642222,0.607283235
Croatia,2021,137.3,49.77970537,17789.93047,52.52872544,0.621595681
Croatia,2022,487.7,59.49697151,18466.09555,65.71688608,0.672563255
Croatia,2023,198,52.93415929,21865.45628,54.76676014,0.59771204
Cyprus,2003,623.4,57.76212795,20252.24609,56.24250504,0.532275915
Cyprus,2004,888.2,56.88980309,23792.61914,57.0138104,0.380177587
Cyprus,2005,576.8,55.6921065,24959.26172,56.22495877,0.517519236
Cyprus,2006,914.4,53.43581088,26729.28125,56.37068716,0.539664984
Cyprus,2007,1228.6,53.25898013,31244.87891,58.01614272,0.537055731
Cyprus,2008,2103.3,50.08169582,35397.29688,62.84423505,0.639003932
Cyprus,2009,1139.6,48.7222504,32236.44922,54.0688415,0.390287489
Cyprus,2010,942.9,50.33452585,31105.02734,58.56717342,0.452444822
Cyprus,2011,8490.1,53.45408858,32485.79688,57.16304828,0.607984483
Cyprus,2012,3096.1,55.27838094,28991.93555,57.06589236,0.635126054
Cyprus,2013,4138.6,61.29659043,27797.45703,59.62961021,0.563347161
Cyprus,2014,1141.9,65.95170487,27244.35156,64.89265821,0.551882088
Cyprus,2015,1428.4,70.01730313,23487.22852,67.25912335,0.542449117
Cyprus,2016,1503.1,70.48405223,24715.1543,68.53804623,0.593786836
Cyprus,2017,939.7,73.83647914,26696.99023,74.17687642,0.53097415
Cyprus,2018,7119.1,74.51113462,29599.98633,73.11243279,0.484542251
Cyprus,2019,2171.2,75.7588676,29703.05273,74.74730196,0.544598222
Cyprus,2020,2075,79.64725272,28649.01563,81.02146374,0.288777649
Cyprus,2021,1717.1,90.75783316,33734.03516,86.06990366,0.422150671
Cyprus,2022,1154,105.6217661,33894.44922,102.0106609,0.423811227
Cyprus,2023,1145.4,97.15784521,36551.41797,96.110774,0.409627169
Czech Republic,2003,583.4,46.56732306,9852.456779,48.079537,0.887058139
Czech Republic,2004,668.7,56.89947817,11782.55467,56.2744978,0.653875828
Czech Republic,2005,852.1,61.75886645,13442.49163,59.43242087,0.936384082
Czech Republic,2006,774,64.88698257,15259.07882,62.16403248,1.053728819
Czech Republic,2007,2967.5,66.15054235,18452.65328,63.72619715,1.015414
Czech Republic,2008,3623.1,63.03422063,22774.70451,60.8705893,1.049879551
Czech Republic,2009,903.3,58.47578447,19817.42158,54.57347032,0.90582937
Czech Republic,2010,2297.8,64.89159802,20160.43551,61.8648821,0.989233732
Czech Republic,2011,1853.7,70.25063761,22049.10808,66.50021793,1.109117627
Czech Republic,2012,3033.1,75.10481048,20014.0354,70.37538492,1.054106116
Czech Republic,2013,1735.5,75.58039545,20260.4955,69.92183518,1.084778547
Czech Republic,2014,548.2,81.35103521,20038.41632,75.06408761,0.989990473
Czech Republic,2015,1148.5,80.01256714,17931.59877,74.00583385,0.970251083
Czech Republic,2016,1885.6,78.10833301,18753.96867,70.43867166,0.963384211
Czech Republic,2017,1633.7,77.68443262,20913.19763,70.06640223,0.990650773
Czech Republic,2018,4228.1,75.60978149,23705.93298,69.5319364,1.026412845
Czech Republic,2019,3337.1,72.12485114,24062.719,66.02975886,0.94199568
Czech Republic,2020,2151.6,67.76097323,23472.89155,61.01945707,0.912328005
Czech Republic,2021,2524.2,70.55004514,27696.46195,66.82807116,0.947537839
Czech Republic,2022,12026.7,72.40942814,28282.22367,71.60206597,0.814114571
Czech Republic,2023,3472.6,68.9779443,31591.05682,63.97899962,0.967361629
Denmark,2003,3416.3,43.77314716,40519.09749,36.98815301,1.203815699
Denmark,2004,3466,43.82154481,46625.0501,38.18618602,1.084337354
Denmark,2005,8535.2,47.37512123,48925.80767,42.02367401,1.073495388
Denmark,2006,3137.7,50.68436613,52119.1788,46.74549464,1.046792865
Denmark,2007,6890.5,51.39748723,58631.65664,48.65018736,1.118189216
Denmark,2008,14028.6,53.97091873,64616.66576,50.49939144,1.065386772
Denmark,2009,9227.9,46.99890975,58412.74724,42.3959469,1.001182675
Denmark,2010,2990.4,50.59078054,58104.54456,43.7969477,1.040961027
Denmark,2011,9774.9,54.08362725,61809.7379,47.92930323,1.10029304
Denmark,2012,6957.2,55.08084261,58443.77471,49.2814379,0.914910674
Denmark,2013,7957.6,54.92090924,61377.59406,48.69190401,0.959233463
Denmark,2014,6846.6,54.83340375,62520.45097,48.37745547,0.951779723
Denmark,2015,16440,55.81432157,53094.01336,49.31604088,0.887059271
Denmark,2016,7273.2,53.7439529,54500.92604,47.70883091,0.852912426
Denmark,2017,9421,55.34595156,57521.5515,48.86972536,0.854937553
Denmark,2018,8573.6,56.98336838,61324.7665,51.83061712,0.931982338
Denmark,2019,8806.2,58.95060792,59404.26632,52.94086715,0.967598736
Denmark,2020,7871.2,55.03689732,60985.48856,49.39653535,0.920233727
Denmark,2021,11060.6,58.82542378,69727.98737,52.5886199,0.928662658
Denmark,2022,25241.8,70.54846983,68091.31911,60.99468131,0.868917704
Denmark,2023,27057.5,67.95964338,68453.87693,59.8089241,0.85084796
Egypt,2003,418.3,21.79640719,1031.275563,24.38323353,-0.640924513
Egypt,2004,254.3,28.22996085,991.2556891,29.58994436,-0.822401702
Egypt,2005,2582.5,30.34354689,1105.539207,32.60909935,-0.629358649
Egypt,2006,3232.1,29.94981383,1298.979002,31.56872268,-0.837807655
Egypt,2007,1894,30.24973147,1547.741707,34.82814178,-0.552382112
Egypt,2008,3263.4,33.04299274,1896.215943,38.63763261,-0.510431707
Egypt,2009,1857.8,24.95682211,2161.639646,31.59662253,-0.607227087
Egypt,2010,1025.2,21.34924581,2455.081946,26.58710426,-0.898418307
Egypt,2011,71.8,20.56742761,2590.643849,24.68820655,-1.437057018
Egypt,2012,1771.8,16.39696662,2996.067707,24.31480265,-1.436329722
Egypt,2013,1153.9,17.01784562,3025.525636,23.35519243,-1.6388309
Egypt,2014,1701.1,14.24413146,3133.391023,22.67605634,-1.631176591
Egypt,2015,1640.3,13.18384549,3306.981594,21.66209747,-1.49933219
Egypt,2016,1279,10.34546394,3270.628777,19.90108511,-1.43972683
Egypt,2017,418.7,15.01408682,2395.103333,27.81804754,-1.429645896
Egypt,2018,769.6,17.98465561,2484.703156,27.92636406,-1.188121557
Egypt,2019,242.6,16.64403145,2962.98892,24.4799857,-1.124630809
Egypt,2020,311.2,12.47277574,3511.11381,19.65347983,-1.181932807
Egypt,2021,248.7,10.56115022,3827.354154,19.29582327,-1.032864332
Egypt,2022,254,15.08702582,4233.307837,21.89607906,-0.978700578
Egypt,2023,898.3,19.10609134,3456.789685,21.34430943,-0.866764307
Estonia,2003,112,57.14734209,7205.407033,65.59743071,0.894786239
Estonia,2004,162.9,61.0658452,8916.072827,68.88365487,0.703926206
Estonia,2005,565.2,65.42249302,10414.63812,70.4902991,0.605274677
Estonia,2006,878.5,63.25635467,12641.4801,73.36438299,0.736678243
Estonia,2007,2435.2,62.59540891,16745.4308,71.38542033,0.634109557
Estonia,2008,348.8,66.38882474,18205.90641,70.29316342,0.571973562
Estonia,2009,108.2,60.86142182,14712.44942,55.89765804,0.567619026
Estonia,2010,812.1,75.0459409,14663.7041,68.62582136,0.661366999
Estonia,2011,350,86.26961752,17555.54552,80.47645491,0.611041307
Estonia,2012,83.2,85.39809037,17568.2138,83.7579774,0.636465192
Estonia,2013,1316.3,83.45411064,19310.38749,81.14752152,0.748215437
Estonia,2014,178.6,80.58973523,20581.7899,77.36420961,0.780257881
Estonia,2015,280.5,76.03446023,17722.15577,72.47269689,0.613857269
Estonia,2016,53.9,75.47686216,18666.37365,72.26937055,0.662796259
Estonia,2017,233.7,74.30555838,20851.52235,70.33009256,0.64237076
Estonia,2018,1921,72.90049516,23618.13613,70.58472971,0.580415547
Estonia,2019,288.6,72.01915435,24021.25014,68.33299364,0.630197763
Estonia,2020,1114.1,68.15455341,23933.99394,69.23808788,0.709816992
Estonia,2021,721.3,79.54619179,27953.76702,80.84848984,0.748589516
Estonia,2022,2119.3,86.66383666,28451.14778,87.90015752,0.727880895
Estonia,2023,1683.8,77.857703,30133.30445,77.00154162,0.660533905
Finland,2003,8222.9,37.32944883,32920.08572,30.74205413,1.687017441
Finland,2004,3766.1,38.61951229,37768.13342,32.34829061,1.61962688
Finland,2005,7912.8,40.27850315,39049.87038,36.31047089,1.594946861
Finland,2006,8128.9,43.08317087,41214.01878,38.91739606,1.501111031
Finland,2007,12323,43.82895236,48473.02401,39.03420846,1.488697052
Finland,2008,9585.2,44.90278142,53769.47262,41.28687845,1.445868373
Finland,2009,3171.2,36.08330811,47478.34953,34.04462542,1.459671497
Finland,2010,3988.5,38.41304937,46506.2919,37.04815915,1.423606873
Finland,2011,5759,38.96739268,51060.32426,39.74855177,1.393471003
Finland,2012,4525.3,38.93491301,47551.67408,40.49546357,1.400765181
Finland,2013,8297.8,38.25019533,49691.01452,39.23497644,1.385172486
Finland,2014,2188.6,36.80600423,50073.77608,37.82176775,1.282197237
Finland,2015,4772.8,35.78157113,42560.34568,36.18025424,1.027998209
Finland,2016,3812.5,35.33333024,43451.25624,36.38887988,0.982591867
Finland,2017,10404.8,38.1663151,46085.01747,37.77246713,1.063808203
Finland,2018,3037.8,39.14922059,49654.2497,39.99439426,0.891889691
Finland,2019,6614.7,40.61831811,48358.18078,39.94583218,0.835258842
Finland,2020,3430,36.21434343,48828.68469,35.97025217,0.981825113
Finland,2021,3316.3,39.92177325,53099.13514,39.86750494,0.963275969
Finland,2022,5142.8,46.28478028,50440.56022,48.27775377,0.894830108
Finland,2023,4159.2,43.09631867,52821.51143,42.7810486,0.713986695
France,2003,30541.4,27.13696767,29479.52221,25.46191462,0.179551065
France,2004,26599.7,27.53810386,33644.92822,26.21166097,0.345115304
France,2005,25847.2,28.16355653,34696.37183,27.6592796,0.399723917
France,2006,43470.4,28.92784848,36431.56589,28.94142905,0.595505774
France,2007,44077.9,28.85853447,41486.19078,29.29402666,0.563000798
France,2008,114898.7,29.19905968,45464.81814,29.98073316,0.543759167
France,2009,51938.8,25.88094823,41728.08842,26.31816407,0.512012899
France,2010,42334.4,27.82648809,40694.82117,28.76106716,0.681087554
France,2011,39282.3,29.53884734,43929.78409,31.06678815,0.602992833
France,2012,52254.1,30.35567865,40863.58144,31.30327842,0.554941535
France,2013,29206.1,30.59128534,42669.17951,31.22794853,0.448744118
France,2014,46279.8,30.7418129,43148.04593,31.45745404,0.300568491
France,2015,35054.3,31.69349473,36702.43237,31.81119247,0.097759806
France,2016,36653.6,31.49821007,37024.21571,31.84454637,-0.106349595
France,2017,28849,32.31183404,38687.16264,33.08401411,0.265701532
France,2018,52357.7,32.91798189,41418.17665,33.88427889,0.013894104
France,2019,45776.8,32.88955939,40408.28486,33.53941778,0.271341234
France,2020,38338.7,28.55722282,39169.8606,30.2816679,0.280992836
France,2021,37021.9,31.28804993,43725.09995,32.5004327,0.325612366
France,2022,78649.7,36.50366889,41082.81193,39.28647472,0.393339217
France,2023,51377.3,34.28003058,44690.93454,36.27952421,0.343697965
Georgia,2003,,31.45572798,1010.031516,46.17764856,-1.299210668
Georgia,2004,6,31.12893539,1305.047486,47.91181051,-0.864118159
Georgia,2005,,33.2590419,1642.783594,51.27055564,-0.755904913
Georgia,2006,,32.47086636,1996.020133,56.65450801,-0.966098785
Georgia,2007,,30.81829844,2635.366503,57.57511563,-0.645898998
Georgia,2008,74.8,28.26331986,3324.753721,58.03490451,-0.919675112
Georgia,2009,29,29.54520182,2822.689397,48.64783721,-0.965524912
Georgia,2010,6.7,32.4674667,3281.729309,49.20592036,-0.718320906
Georgia,2011,181.1,33.86344228,4119.668183,51.60249282,-0.656951964
Georgia,2012,205.9,35.63957988,4530.695334,54.09530021,-0.680453956
Georgia,2013,13.3,40.94149427,4712.002294,52.87241952,-0.441366166
Georgia,2014,,39.18188576,4830.334862,55.76881218,-0.321507543
Georgia,2015,32.6,40.13724933,4086.622347,56.87906217,-0.472153753
Georgia,2016,,39.99929253,4143.401257,54.9269603,-0.320115089
Georgia,2017,26.5,45.87655249,4418.752065,56.70772521,-0.375214756
Georgia,2018,19,49.69554106,4804.054604,60.1521995,-0.447562873
Georgia,2019,32.6,54.30430841,4741.283272,63.50577183,-0.498171955
Georgia,2020,0.5,36.90032417,4300.857013,55.99076001,-0.42961064
Georgia,2021,121.2,42.67436121,5083.606955,58.92654634,-0.429620236
Georgia,2022,39.7,52.47887922,6729.846599,62.21655847,-0.436530054
Georgia,2023,71.7,49.26705983,8283.669607,57.88411933,-0.335554123
Germany,2003,44518.1,31.26784511,30711.10225,27.64669918,0.577859223
Germany,2004,44340.3,33.93521264,34566.73591,28.9712783,0.638884366
Germany,2005,43277.6,35.95314979,35084.43635,30.9999527,0.88891536
Germany,2006,53338.7,38.96944992,36980.33499,33.78974355,1.025069594
Germany,2007,63447.3,40.63680563,42350.92172,34.24703606,0.995823801
Germany,2008,78189.6,40.94254889,46386.32959,35.15886133,0.943830788
Germany,2009,66788.2,35.44172642,42487.21371,30.67354211,0.859902501
Germany,2010,66321.9,39.48326873,42409.9357,34.37937203,0.796834469
Germany,2011,69768.6,41.62998897,47646.58204,36.77732449,0.842218459
Germany,2012,48048,42.66881637,44735.58823,36.63167142,0.775621295
Germany,2013,55006.4,41.66865461,47220.01021,35.89572696,0.92798388
Germany,2014,54141.5,41.6838907,48971.08247,35.14644057,0.925186455
Germany,2015,45473.7,42.60444315,41911.01099,35.18691362,0.687514961
Germany,2016,49116.4,41.6238177,42961.03569,34.36076981,0.667541146
Germany,2017,60024.2,42.32598143,45526.59996,35.24065552,0.574381292
Germany,2018,72371.4,42.60739173,48874.8595,36.62026796,0.577865243
Germany,2019,75752.6,42.38630449,47623.86561,36.74744263,0.548539877
Germany,2020,44363.5,39.16918385,47379.76519,33.82407338,0.645049155
Germany,2021,73094.1,42.65758365,52265.65416,37.4990344,0.725788176
Germany,2022,72756.8,45.78051772,49686.11546,43.28360965,0.628491879
Germany,2023,98069.7,43.40234856,53940.40734,39.39675789,0.586989284
Ghana,2003,,40.67904265,358.3992714,56.60810306,0.029186578
Ghana,2004,0.2,39.30332512,406.1321053,60.36700923,0.040790971
Ghana,2005,,36.44921695,478.6119092,61.72229716,0.169719294
Ghana,2006,,24.65619049,906.4410276,39.86286375,0.006396186
Ghana,2007,,24.5250906,1050.124615,40.82923168,-0.073061265
Ghana,2008,,25.0294573,1182.657613,44.48476831,-0.029515961
Ghana,2009,5.6,29.29186598,1047.704301,42.30287255,0.027835818
Ghana,2010,16.1,29.47671798,1263.892518,45.90109781,0.026093241
Ghana,2011,52.4,36.93660855,1507.435732,49.3588453,0.167112142
Ghana,2012,47.7,40.35921817,1543.775242,52.80881695,0.130694985
Ghana,2013,21.6,25.4407834,2294.795847,35.31853851,0.060606085
Ghana,2014,,28.23190216,1949.908329,35.60466028,-0.106807962
Ghana,2015,4.7,33.83170482,1722.772828,42.6895661,-0.038228907
Ghana,2016,34.7,31.19323915,1912.479913,36.6837603,-0.138907716
Ghana,2017,20.5,33.87687478,2012.286626,36.67149051,0.082036987
Ghana,2018,47.4,33.45489545,2195.32166,34.50362202,-0.036643028
Ghana,2019,51.3,37.44959986,2186.658227,39.37520287,0.118526869
Ghana,2020,36.2,31.52542049,2195.454817,35.05007823,0.169901907
Ghana,2021,1.3,30.05511947,2445.186625,32.65271144,0.065852456
Ghana,2022,25.7,34.66404355,2229.891226,35.45141224,-0.195024788
Ghana,2023,157.7,31.77081649,2383.904105,32.61704503,-0.021620704
Greece,2003,1115.9,18.87349238,18020.61204,29.02081977,0.477636367
Greece,2004,483.1,20.60931091,21449.25528,29.21600676,0.489336252
Greece,2005,890.4,20.99253029,22054.13158,29.36300315,0.506524146
Greece,2006,1965.9,20.7749728,24416.0233,30.32977378,0.630432785
Greece,2007,1421.6,21.74818747,28440.76253,32.77749435,0.523507833
Greece,2008,3913.5,22.784792,31695.83311,34.32049163,0.267854154
Greece,2009,1558.7,18.72988201,29425.45732,27.64807739,-0.208124295
Greece,2010,859.1,21.72883298,26653.0488,29.19368433,-0.127206877
Greece,2011,976.6,25.30760279,25504.78665,30.98539349,-0.098695189
Greece,2012,1242.9,28.96581396,21624.34605,33.42846501,-0.217248693
Greece,2013,490.7,30.32720911,21573.34498,32.6275372,-0.171341717
Greece,2014,10128.1,32.51499901,21474.72571,33.91856925,-0.140445963
Greece,2015,50.9,32.18637755,17980.72982,33.08542359,-0.235559732
Greece,2016,645.5,31.17938602,17919.24264,32.47827657,-0.129703641
Greece,2017,137.2,34.77932047,18631.99301,36.10328621,-0.081244044
Greece,2018,702.3,38.63097615,19873.40152,40.60718745,0.153979063
Greece,2019,513.4,39.56029179,19335.3602,41.0298091,0.162428334
Greece,2020,56.5,31.4504295,17886.73317,38.84335694,0.115181528
Greece,2021,554,40.2604118,20654.7002,47.75225094,0.101383269
Greece,2022,3030.8,49.01988478,20971.83493,58.65932312,0.106463775
Greece,2023,1639.9,43.70825883,23400.72788,48.44803119,0.239744067
Guatemala,2003,,26.18109972,1722.547019,40.82123947,-0.774796605
Guatemala,2004,,27.41940971,1840.911849,42.79546265,-0.808034837
Guatemala,2005,41.9,25.45490151,2046.466117,41.64879809,-0.835618198
